"rank","year","artist","first_artist","track_billboard","track_spotify","track_number","disc_number","album_name","album_type","artist_id","track_id","album_release_date","album_release_year","duration_ms","danceability","energy","key","key_name","key_mode","mode","mode_name","time_signature","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","lyrics"
"40","2004","gary allan","gary allan","nothing on but the radio","nothing on but the radio",9,1,"See If I Care","album","37W8SKV5Vc8lcGtdyWCA5m","3SRuODYNV4j2ckkJ9Samju","2003-01-01",2003,212026,0.679,0.736,9,"A","A major",1,"major",4,-5.954,0.026,0.0572,9.25e-06,0.139,0.664,109.444,"i sure do hope this is a long night cause i have never felt one so right each look into your eyes, i'm falling a little more and more looks like we started us a fire wrapped up in flames of desire with every touch, they're burning higher two shadows dancing on the wall with nothing on but the radio feel the music playing soft and slow you and me and the lights down low with nothing on but the radio we'll fall asleep here in the moonlight in tangled sheets, we'll be here all night and when we wake up in the morning we might stay like this all day two people meant to be together two lovers dreaming of forever and it just keeps on getting better with every tender little kiss nothing on but the radio feel the music playing soft and slow you and me and the lights down low with nothing on but the radio two people meant to be together two lovers dreaming of forever and it just keeps on getting better with nothing on but the radio feel the music playing soft and slow you and me and the lights down low with nothing on but the radio you and me and the lights down low with nothing on but the radio"
"40","2005","lonestar","lonestar","youre like comin home","youre like comin home",13,1,"Playlist: The Very Best Of Lonestar","compilation","3qbnxnvUqR14MJ9g8QwZJK","0F60KsvDxOuOMfe6wnFXKx","1995",1995,240800,0.624,0.675,1,"C#","C# major",1,"major",4,-6.85,0.0282,0.0576,1.03e-06,0.0899,0.411,116.022,"ridin' restless under broken sky weary traveller, somethin' missin' inside always lookin' for a reason to turn around desperate for a little peace of mind just a little piece of what i left behind well, i found it now, you're like coming home you're like a sunday mornin', pleasin' my eyes you're a midsummer's dream under a star-soaked sky that peaceful easy feelin' at the end of a long, long road you're like coming home you're like coming home, all right go head an' let your hair fall down this wanderlust: it's gone now i'm here in your arms, i'm safe from the road again these are the days that can't be erased baby, there isn't a better place you're like heaven, you're like coming home you're like a sunday mornin', pleasin' my eyes you're a midsummer's dream under a star-soaked sky that peaceful easy feelin' at the end of a long, long road you're like coming home you're that innocence, that serenity that long-lost part of me you're like a sunday mornin', pleasin' my eyes a midsummer's dream under a star-soaked sky that peaceful easy feelin' at the end of a long, long road you're like a sunday mornin', pleasin' my eyes you're a midsummer's dream under a star-soaked sky that peaceful easy feelin' at the end of a long, long road you're like coming home, yeah you're like coming home baby, like coming home you're like coming home"
"40","2006","keith urban","keith urban","once in a lifetime","once in a lifetime",1,1,"Love, Pain & the whole crazy thing","album","0u2FHSq3ln94y5Q57xazwf","3wnwSptglN38OLRmL9DkB9","2006",2006,353813,0.613,0.835,0,"C","C major",1,"major",4,-5.245,0.047,0.0552,0.00632,0.495,0.619,131.997,"mm hmm i can see it in your eyes and feel it in your touch i know that you're scared but you've never been this loved (mm hmm) it's a long shot, baby i know it's true but if anyone can make it i'm betting on me and you. (mm hmm) just keep on moving into me i know you're going to see the best is yet to come and don't fear it now we're going all the way that sun is shining on a brand new day it's a long way down and it's a leap of faith but we're never giving up because i know we've got a once in a lifetime love everybody's looking for what we've found some wait their whole life and it never comes around (uu huh) so don't hold back now just let go of all you've ever known you can put your hand in mine and don't fear it now we're going all the way that sun is shining on a brand new day it's a long way down and it's a leap of faith but we're never giving up because i know we've got a once in a lifetime love i close my eyes and i see you standing right there saying i do and they're throwing the rice in our hair well the first one's born and a brother comes along and he's got your smile i've been looking back on the life we had i'm still by your side and don't fear it now we're going all the way that sun is shining on a brand new day it's a long way down and it's a leap of faith but we're never giving up because i know we've got a once in a lifetime love"
"40","2007","clay walker","clay walker","fall","fall",2,1,"Fall","album","4MPkNgar5uTd8Sqvrr7par","5Hd0J6dWz0jqgRDJoRpOdc","2007-04-17",2007,217080,0.55,0.543,0,"C","C major",1,"major",4,-6.986,0.0287,0.193,0,0.0994,0.208,138.003,"oh, look there you go again, puttin' on that smile again even though i know you've had a bad day doin' this  an' doin' that, always puttin' yourself last a whole lotta give and not enough take but you can only be strong so long before you break so, fall, go on and fall apart fall into these arms of mine, i'll catch you every time you... fall, go on and lose it all every doubt, every fear every worry, every tear i'm right here baby fall forget about the world tonight all that's wrong and all that's right lay your head on my shoulder and let it fade away and if you wanna let go, baby, it's okay fall, go on and fall apart fall into these arms of mine, i'll catch you every time you... fall, go on and lose it all every doubt, every fear every worry, every tear i'm right here baby fall hold on hold on hold on to me fall, go on and fall apart fall into these arms of mine, i'll catch you every time you... fall, go on and lose it all every doubt, every fear every worry, every tear i'm right here baby fall"
"40","2008","luke bryan","luke bryan","country man","country man",8,1,"I'll Stay Me","album","0BvkDsjIUla7X0k6CSWh1I","4xfezXafYzsy7G4KfXQ9G5","2007-01-01",2007,190226,0.739,0.836,4,"E","E major",1,"major",4,-4.433,0.0307,0.031,0,0.494,0.858,120.001,"you need hands, rough not soft to come and warm you up, up in that cold hayloft let me hold you little darling in my big strong arms can't get these kind of muscles anywhere but a farm hey, i'm a country man a city boy can't do the things i can i can grow my own groceries and salt cure a ham hey baby, i'm a country man i've got a jeep with camouflage seats that way nobody sees us parked back up in these trees your little ipod loaded down with hoobastank don't be a tape player hater girl were cruising to hank hey, i'm a country man a city boy can't do the things i can i can grow my own groceries and salt cure a ham hey baby, i'm a country man you like the ivy league humvee tennis sweater type but girl, i'm here to tell you, don't believe the hype hey, i'm a country man i can wrestle hogs and gators with my two bare hands girl, you better move quick i'm in high demand hey, baby, i'm a country man hey i'm a country man hunting me a good ol' country girlfriend why don't you come and join me in my new deer stand? hey, baby, i'm a country man hey, baby, i'm a country man"
"40","2009","montgomery gentry","montgomery gentry","one in every crowd","one in every crowd",13,1,"Playlist: The Very Best of Montgomery Gentry","compilation","3bGXaFVQLASmDMdjjeJr8a","2ARfNkHVIsWtKq1Oa7H66b","1999",1999,211680,0.642,0.841,11,"B","B major",1,"major",4,-5.33,0.0502,0.00477,0,0.307,0.654,111.149,"golden tee, shuffleboard, pinball, he's got the score that everybody around here's tryin to beat he's a six pack up when he walks in tells the band crank it up to 10 then he's up dancin on his seat well he's a big mouth, yellin' hey play some free bird says give me three steps and nobody gets hurt then he takes off his shirt there's one in every crowd brings the party in us out good time charley with a harley, whiskey bent and hellbound he's got the next round, but he always drinks for free there's one in every crowd, and it's usually me hey ya'll, hey ya'll, hey ya'll, there's one in every crowd got a fliptop box of marlboros he'll bum a light and steal your girl then laugh at you for gettin' all upset, well everybody here knows his name makes everybody else look sane when he's out, as far as you can get in his mind he's a rock star, crankin' out that air guitar til the bartender says fool, get off my bar there's one in every crowd that brings the party in us out good time charley with a harley, whiskey bent and hellbound he's got the next round, but he always drinks for free there's one in every crowd, and it's usually me hey ya'll, hey ya'll, hey ya'll, there's one in every crowd he's a hard drinkin man's man and women love him when they can he's a bartender's best friend it ain't a party till he walks in there's one in every crowd that brings the party in us out good time charley with a harley, whiskey bent and hellbound he's got the next round, but he always drinks for free there's one in every crowd, and it's usually me hey ya'll, hey ya'll, hey ya'll, there's one in every crowd it's usually me, hey ya'll, hey ya'll, hey ya'll, there's one in every crowd, that's right"
"40","2010","george strait","george strait","i gotta get to you","gotta get to you",3,1,"Twang","album","5vngPClqofybhPERIqQMYd","4HILM2dB9A3rAoiakKvJDw","2009-01-01",2009,190093,0.657,0.726,9,"A","A major",1,"major",4,-4.948,0.028,0.211,0,0.122,0.76,116.348,"i gotta get to you 'cause you're sure been getting to me gotta find a way to get to your heart to sweep you off your feet i'll wrap you up in my love, cover you with kisses so sweet i gotta get to you 'cause you're sure been getting to me i'll win you over, over and over again i'm getting closer, closer than i've ever been i gotta get to you 'cause you're sure been getting to me gotta find a way to get to your heart to sweep you off your feet i'll wrap you up in my love, cover you with kisses so sweet i gotta get to you 'cause you're sure been getting to me i'll keep on trying, trying and i'll never give up i would be lying if i said we were close enough i gotta get to you 'cause you've sure been getting to me gotta find a way to get to your heart to sweep you off your feet i'll wrap you up in my love, cover you with kisses so sweet i gotta get to you 'cause you're sure been getting gotta get to you 'cause you're sure been getting gotta get to you 'cause you're sure been getting to me"
"40","2011","lady a","lady a","hello world","hello world",4,1,"Need You Now","album","32WkQRZEVKSzVAAYqukAEA","0gv1KvOwnzuu03g4GqEnY3","2010-01-01",2010,326133,0.439,0.519,8,"G#","G# major",1,"major",4,-6.903,0.0297,0.0635,0.00145,0.0853,0.152,111.01,"traffic crawls cell phone calls talk radio screams at me through my tinted window i see a little girl a rust red minivan she's got chocolate on her face got little hands and she waves at me yeah, she smiles at me well, hello world, how ya been? good to see you my old friend sometimes i feel, cold as steel broken like i'm never gonna heal i see a light, a little hope, in a little girl well, hello world every day i drive by a little white church it's got these little white crosses like angels in the yard maybe i should stop on in say a prayer maybe talk to god like he is there ooh, i know he's there yeah, i know he's there well, hello world, how ya been? good to see you my old friend sometimes i feel, as cold as steel and broken like i'm never gonna heal i see a light, a little grace, a little faith unfurl well, hello world sometimes i forget what living's for and i hear my life through my front door and i'll be there, oh, i'm home again i see my wife, my little boy, little girl hello world hello world all the empty disappears i remember why i'm here just surrender and believe i fall down on my knees oh, hello world hello world hello world"
"40","2012","dierks bentley","dierks bentley","5150","5150",10,1,"Home","album","7x8nK0m0cP2ksQf0mjWdPS","2WKCH4ISejDV9ad7iPp5XU","2012-01-01",2012,182893,0.554,0.849,1,"C#","C# minor",0,"minor",4,-5.181,0.0357,0.0246,0.000233,0.31,0.683,116.992,"ever since i met you girl, you been on my brain i can't think of nothing else but you all night and day it's like i got a first class seat up on ozzy's train it's driving me insane 5-1-5-0, somebody call the po-po i'm going crazy, thinking ‘bout you baby 5-1-5-0, just this side of loco i'm going crazy, think i love you baby i gotta get your number girl, i gotta call you up i gotta get you riding shotgun in my truck this little bit of you i've got, it ain't good enough yeah, you got me all messed up 5-1-5-0, somebody call the po-po i'm going crazy, thinking ‘bout you baby 5-1-5-0, just this side of loco i'm going crazy, think i love you baby cause i, ain't never felt like this, no and i, i just need one kiss, from you and i'll be good as new if i don't get some of your sweet loving no telling what i might do 5-1-5-0, somebody call the po-po uhm i think i'm losing my mind girl 5-1-5-0, just this side of loco yeah yeah yeah yeah 5-1-5-0, somebody call the po-po i'm going crazy, thinking ‘bout you baby 5-1-5-0, spinning my head like a yo-yo i'm going crazy, think i love you baby"
"40","2013","lee brice","lee brice","parking lot party","parking lot party",4,1,"Hard 2 Love","album","5Zq7R5qmi58ByYyBQTlNuk","4HFNGbVmsMV5lHUvDuXLkl","2012-04-24",2012,207893,0.54,0.86,1,"C#","C# major",1,"major",4,-5.763,0.081,0.00646,0,0.629,0.856,171.72,"hey, it's big d and bubba, and and we're live on location. we want you to come on out because this is not just a party; it's a parking lot party with lee brice! johnny's firing up his coleman grill we've got 24 tall boys on the chill yeah, 14 of 'em's mine a little marshall tucker on the radio (can't you see?) you know we're just catchin' a little groove before the show yeah, ain't playing nothing slow at the parking lot party tailgate buzz just sipping' on suds ain't never too early to light one up, fill up your cup 'cause there ain't no party like the pre-party and after the party is the after-party at the parking lot party well, the opening band is doin' sound-check man, they sound pretty good hell, i ain't even bought no tickets yet yeah, but that's alright we don't care 'cause all the pretty girls are sitting' right here kicking back in the lawn chairs at the parking lot party tailgate buzz just sipping' on suds ain't never too early to light one up, fill up your cup 'cause there ain't no party like the pre-party and after the party is the after-party at the parking lot party woh-oh-oh-oh! old tom's pulling' his guitar out woh,-oh-oh-oh! it's bout time to pass that shine around hey-hey-hey! show's about to start but we ain't about to leave hey hey hey! it's one hell of a time and it's all for free! at the parking lot party tailgate buzz just sipping' on suds ain't never too early to light one up, fill up your cup 'cause there ain't no party like the pre-party and after the party is the after-party at the parking lot party oh yeah, cam on parking lot party oh, they're going to have to tow my ass out of here parking lot party oh, man, damn, girl parking lot party woo-ooh parking lot party don't think i've ever seen that before, lord (hey-hey-hey)"
"40","2014","chris young","chris young","who i am with you","who i am with you",7,1,"A.M.","album","4BYxqVkZyFjtik7crYLg5Q","4u7KjVIQPdzGCcAwg4W5Kl","2013-09-16",2013,191573,0.466,0.702,0,"C","C major",1,"major",4,-4.308,0.032,0.0983,1.29e-05,0.242,0.47,150.309,"i've been a rolling stone all my life flying all alone, flying blind i've seen it all, i've been around i've been lost and i've been found but who i am with you is who i really wanna be you're so good for me and when i'm holdin' you it feels like i've got the world in my hands yeah, a better man is who i am with you i've got a ways to go on this ride but i got a hand to hold that fits just right you make me laugh, you make me high you make me want to hold on tight 'cause who i am with you is who i really wanna be you're so good for me and when i'm holdin' you it feels like i've got the world in my hands yeah, a better man is who i am with you who i am with you because of you,  i'm a lucky man and you're the best part of who i am who i am with you is who i really want to be you're so good you're so good for me, baby and when i'm holdin' you it feels like i've got the world in my hands yeah, a better man is who i am with you yes, who i am with you"
"40","2015","tim mcgraw","tim mcgraw","shotgun rider","shotgun rider",13,1,"Let It Go","album","6roFdX1y5BYSbp60OTJWMd","28zGAyu24l5tUHXcd6V8YD","2007-03-27",2007,263466,0.331,0.534,7,"G","G major",1,"major",3,-5.249,0.0264,0.265,0,0.128,0.374,81.737,"roll, won't you come roll with me slow, fast, full speed girl where ever sweet time takes us hang, with me down this old road only god knows where we'll go don't matter long as i've got your love i don't ever wanna wake up looking into someone else's eyes with another voice calling me ""baby"" on the other end of the phone a new girl puttin' on her make up for a dinner on a friday night i don't ever wanna know, no, no, no no other shotgun rider beside me singin' to the radio, ooo, oo slide, slide over nice and close lay your head down on my shoulder you can fall asleep, i'll let you dream, life ain't nothing but a dream don't wanna be, cruisin' through this dream without you i don't ever wanna wake up looking into someone else's eyes another voice calling me ""baby"" on the other end of the phone a new girl puttin' on her make up for a dinner on a friday night no i don't ever wanna know, no, no, no no other shotgun rider beside me singin' to the radio, ooo, oo"
"40","2016","blake shelton","blake shelton","shes got a way with words","shes got a way with words",2,1,"If I'm Honest","album","1UTPBmNbXNTittyMJrNkvw","3JffB4CABj9lA0NC63kbCp","2016-05-20",2016,190986,0.616,0.697,3,"D#","D# major",1,"major",4,-5.952,0.0295,0.326,2.18e-05,0.0827,0.68,148.93,"when you put two and two together you figure out love's got four letters i shoulda known that when i met her but she had to spell it out for me after all that second guessing it's been a long hard history lesson hell, that's a class i got an f in but now i understand perfectly she put the her in hurt she put the why in try she put the s.o.b. in sober she put the hang in hangover (hangover) she put the ex in sex she put the low in blow she put a big f.u. in my future yeah, she's got a way she's got a way with words yeah, she's got a way with words little words like ""i"" and ""do"" lying, cheating, screwed yeah, all the words i thought i knew they got a brand new meaning now she put the her in hurt she put the why in try she put the s.o.b. in sober she put the hang in hangover (hangover) she put the ex in sex she put the low in blow she put a big f.u. in my future yeah, she's got a way she's got a way with words (oh-oh-oh-oh, oh-oh-oh-oh) yeah, she's got a way with words (oh-oh-oh-oh, oh-oh-oh-oh) she put the her in hurt she put the why in try she put the s.o.b. in sober she put the hang in hangover (hangover) she put the ex in sex she put the low in blow she put a big f.u. in my future yeah, she's got a way she's got a way with words (oh-oh-oh-oh, oh-oh-oh-oh) yeah, she's got a way with words (oh-oh-oh-oh, oh-oh-oh-oh) she's got a way with words she's got a way with words yeah, she's got a way with words"
"40","2017","jason aldean","jason aldean","they dont know","they dont know",7,1,"They Don't Know","album","3FfvYsEGaIb52QPXhg4DcH","3bzE57iNavJJxXL9GgBiOK","2016-09-09",2016,195306,0.434,0.921,10,"A#","A# minor",0,"minor",4,-2.248,0.0688,0.0207,0.00209,0.116,0.426,171.945,"they call us a two lane just passing by slow down town yeah they say what's there to do when you ain't got nothin' around just a few street lights, speed limit signs that all say 25 but those folks ain't lived in our lives they ain't seen the blood sweat and tears it took to live their dreams when everything's on the line ain't just another field, just another farm naw, it's the ground we grew up on they think it's a middle of nowhere place where we take it slow aw, but they don't know all they see is tractors, barbwire and tall green grass naw they don't see the years spent working, busting their ass how they pray for rain they don't know a thing about what it takes livin' this way they ain't seen the blood sweat and tears it took to live their dreams when everything's on the line ain't just another field, just another farm naw, it's the ground we grew up on they think it's a middle of nowhere place where we take it slow aw, but they don't know no, they don't know they call us a two lane just passing by slow down town yeah they say what's there to do when you ain't got nothin' around they ain't seen the blood sweat and tears it took to live their dreams when everything's on the line ain't just another field, just another farm naw, it's the ground we grew up on they think it's a middle of nowhere place where we take it slow aw, but they don't know no, they don't know"
"40","2018","darius rucker","darius rucker","for the first time","for the first time",1,1,"When Was The Last Time","album","7FY5V3XMwlNBPitEjXowHQ","0LG2cFomCi8Fb664Lvr3Nu","2017-10-20",2017,197053,0.547,0.804,6,"F#","F# major",1,"major",4,-5.268,0.0361,0.00738,0,0.0308,0.666,142.016,"you say you never danced to a dashboard singin' r.e.m. under summer stars never leaned back on a jet black chevy, blowing smoke rings in the dark you don't want to be a rumor, girl, and i feel just the same yeah, i know that you don't know me well but we can make that change when was the last time you did something for the first time? yeah, let yourself go, follow that feeling maybe something new is what you're needing like a real life, let your hair down, feel alive when was the last time you did something for the first time? say you never drank from the bottle of some two dollar wine, run barefoot through the mud never had the right kiss stolen from your lips, while you watched the sun come up well, i know your friends are watching and they probably disapprove but give me just half a chance, girl, i'm daring you when was the last time you did something for the first time? yeah, let yourself go, baby, follow that feeling maybe something new is what you're needing like a real life, let your hair down, feel alive when was the last time you did something for the first time? now the way you're looking says you're living i hope i ain't reading wrong cause the way you're shining i think you're thinking it's been way too long when was the last time you did something for the first time? yeah, yeah, let yourself go, come on follow that feeling maybe something new is what you're needing like a real life, let your hair down, feel alive, alive when was the last time, oh you did something for the first time, girl? come on, baby when was the last time, yeah you did something for the first time?"
"40","2019","chris stapleton","chris stapleton","millionaire","millionaire",1,1,"From A Room: Volume 2","album","4YLtscXsxbVgi031ovDDdh","68JS5SFTnW5Yv9Vzw81Jf0","2017-12-01",2017,210133,0.616,0.474,10,"A#","A# major",1,"major",4,-9.608,0.0266,0.192,0.00762,0.0989,0.493,142.689,"they say ""love is more precious than gold"" can't be bought and it can't be sold i got love, enough to spare that makes me a millionaire i got a woman with eyes that shine down deep, as a diamond mine she's my treasure, so very rare she made me a millionaire when we ride around, ride around this old town in my beat-up car, with the windows down people look at her and they look at me and say ""that boy is sure livin' in luxury"" sweet luxury 'cause love is more precious than gold it can't be bought no, never could be sold i got love, enough to share that makes me a millionaire na when the kisses fall from everywhere like riches on a millionaire when my pockets are empty and the cupboard is bare i still feel like a millionaire 'cause love is more precious than gold it can't be bought and it can't be sold i got love, enough to spare that makes me a millionaire"
"40","2020","lady a","lady a","what if i never get over you","what if i never get over you",1,1,"Ocean","album","32WkQRZEVKSzVAAYqukAEA","0qkdE1C0ufnUISKwhg8Wh6","2019-11-15",2019,206597,0.576,0.724,0,"C","C major",1,"major",4,-5.147,0.0274,0.016,0,0.107,0.34,93.029,"it's supposed to hurt, it's a broken heart but to movin' on is the hardest part it comes in waves, the letting go but the memory fades, everybody knows everybody knows what if i'm tryin', but then i close my eyes and then i'm right back, lost in that last goodbye? and what if time doesn't do what it's supposed to do? what if i never get over you? maybe months go by, maybe years from now and i meet someone and it's workin' out every now and then, he can see right through 'cause when i look at him yeah, all i  see is you what if i'm tryin', but then i close my eyes and then i'm right back, lost in that last goodbye? and what if time doesn't do what it's supposed to do? what if i never get over you? ooh yeah what if i never get over? what if i never get closure? what if i never get back all the wasted words i told ya? what if it never gets better? what if this lasts forever and ever and ever? i'm tryin', but then i close my eyes and then i'm right back, lost in that last goodbye and what if time doesn't do what it's supposed to do? what if i never get over you? what if i gave you (what if i gave you) everything i got? what if your love was my one and only shot? what if i end up with nothing to compare it to what if i never get over? oh, if i never get over what if i never get over you? what if i never get over you? oh, what if i never get over? over you"
"41","2002","rascal flatts","rascal flatts","these days","these days",1,1,"Melt","album","0a1gHP0HAqALbEyxaD5Ngn","5nWgEBtaRwVrCMjer1RtLm","2002-01-01",2002,254493,0.587,0.778,7,"G","G major",1,"major",4,-4.233,0.0343,0.31,0,0.318,0.319,81.943,"hey baby, is that you? wow, your hair got so long yeah, yeah, i love it, i really do""norma jean"", ain't that the song we'd sing in the car? driving downtown, top down, making the rounds checking out the bands on doheeney avenue yeah, life throws you curves but you learned to swerve me, i swung and i missed and the next thing ya know i'm reminiscing dreaming old dreams, wishing old wishes like you would be back again i wake up in teardrops that fall down like rain i put on that old song we danced to and then i head off to my job guess not much has changed punch the clock, head for home check the phone, just in case go to bed, dream of you that's what i'm doing these days yeah, that's what i'm doing someone told me after college, you ran off to vegas you married a rodeo cowboy wow, that ain't the girl i knew me, i've been a few places mostly here and there, once or twice still sortin' out life, but i'm doing alright yeah, it's good to see you too well, hey girl, you're late and those planes, they don't wait but if you ever come back around his sleepy old town promise me you'll stop in to see an old friend and until then... i wake up in teardrops that fall down like rain i put on that old song we danced to and then i head off to my job guess not much has changed punch the clock, head for home check the phone, just in case go to bed, dream of you that's what i'm doing these days these days na i wake up in teardrops that fall down like rain i put on that old song we danced to and then i head off to my job guess not much has changed punch the clock, head for home check the phone, just in case go to bed, dream of you that's what i'm doing these... i wake up in teardrops that fall down like rain i put on that old song we danced to and then i wake up in teardrops that fall down like rain i put on that old song we danced to and then i wake up in teardrops that fall down like rain i put on that old song we danced to and then"
"41","2003","toby keith","toby keith","whos your daddy","whos your daddy",2,1,"Unleashed","album","2bA6fzP0lMAQ4kz6CF61w8","48OJNxzYVJNYzXDDY1xlnt","2002-01-01",2002,237626,0.691,0.842,9,"A","A major",1,"major",4,-5.272,0.0363,0.339,0.0306,0.048,0.878,126.318,"here you come knocking on my door baby tell me what you got on your mind i guess those college boys all went home for the summertime and you're looking right, looking good, looking like a woman should so why is it so hard to find a place to lay your pretty little head down once in a while you run on a little tough luck baby don't you sweat it everything is waiting inside for you you know i got it come and get it who's your daddy, who's your baby? who's your buddy, who's your friend? and who's the one guy that you come running to when your love life starts tumbling? i got the money if you got the honey let's cut a deal let's make a plan who's your daddy, who's your baby? who's your buddy, who's your man? you might've run on a little tough luck baby don't you sweat it everything is waiting inside for you you know i got it so come and get it who's your daddy, who's your baby? who's your buddy, who's your man?"
"41","2004","trace adkins","trace adkins","rough  ready","rough  ready",6,1,"American Man: Greatest Hits Vol. II","compilation","79FMDwzZQxHgSkIYBl3ODU","4UfOiAIShuHsDIlmvT2syA","2007-12-04",2007,190080,0.708,0.904,2,"D","D major",1,"major",4,-4.871,0.0433,0.0501,4.87e-05,0.284,0.661,116.994,"mudgrips, white-tip, cigar stickin' out of my face earnhardt racin' sticker, on the window, banged up fender 4x4, straight-pipe roar, primer and rust all over the door scarred up knuckles, mack belt buckle, white t-shirt, ain't afraid to work got a ""what-are-you-lookin'-at-asshole?"" smirk cold beer, hot wings, wranglers, skoal ring get just what you see gun rack, ball cap, don't take no crap ain't a pretty boy-toy, i'll rock you steady rough and ready work boots, one blue suit, size too small, won't wear it at all unless somebody kicks, gets hitched, that's a bitch, it makes me itch up with sun, off on the run, makin' money, money, 'cause i wanna have fun 5 o'clock whistle, off like a missile, got a hot date, girl named kate thinks i'm cool, 'cause i shoot straight, ain't one thing about her fake she's long and tall, and she goes great with cold beer, hot wings, wranglers, skoal ring get just what you see gun rack, ball cap, don't take no crap ain't a pretty boy-toy, i'll rock you steady rough and ready rough and ready well you are who you are and that's all right with me well i am who i am and that's all i can be, i like... cold beer, hot wings, wranglers, skoal ring get just what you see gun rack, ball cap, don't take no crap ain't a pretty boy-toy, i'll rock you steady rough and ready rough and ready rough and ready, baby aw, that's me and my buddies are all alike"
"41","2005","gretchen wilson","gretchen wilson","when i think about cheatin","when i think about cheatin",3,1,"Here For The Party","album","0IdYRFTswLdsGwSnzOaGNF","05jSCFSAfFqhrk3UiEvTDX","2004-05-11",2004,249226,0.495,0.387,9,"A","A major",1,"major",4,-7.531,0.0256,0.617,4.4e-06,0.342,0.291,78.418,"i've never done anything that would ever bring a tear to your eye i've never crossed the line or needed an alibi to cover up a lie but darling i'll admit there've been times when i could have the thing that kept me strong is the one thing that is always on my mind when i think about cheatin' i just think about you leavin' and how my world would fall to pieces if i tossed your love away even when i'm tempted by some stranger oh there's never any danger i just think about you leavin' when i think about cheatin' there was a time in abilene when he said all the things i wanted to hear it was hard to turn him down between the champagne and the sound of whispers in my ear but it just took one two-step with someone, and i was missing you he never had a chance, cause i broke up the dance before the song was through"
"41","2006","sugarland","sugarland","just might make me believe","just might make me believe",5,1,"Twice The Speed Of Life","album","0hYxQe3AK5jBPCr5MumLHD","4MSnF5Ajr8P0LqC4Zd66DH","2004-01-01",2004,247800,0.487,0.504,1,"C#","C# major",1,"major",4,-5.207,0.0261,0.123,0,0.109,0.331,139.717,"i got miles of trouble spreading far and wide bills on the table getting higher and higher they just keep on coming, there ain't no end in sight i'm just holding on tight i've got someone who loves me more then words can say and i'm thankful for that each and every day and if i count all my blessings, i get a smile on my face still it's hard to find faith but if you can look in my eyes and tell me we'll be alright if you promise never to leave you just might make me believe it's just day to day trying to make ends meet what i'd give for an address out on easy street i need a deep margarita to help me unwind leave my troubles behind i used to believe in us when times got tough but lately i'm afraid that even love is not enough"
"41","2007","rascal flatts","rascal flatts","my wish","my wish",5,1,"Me And My Gang","album","0a1gHP0HAqALbEyxaD5Ngn","0H6HnZhXEtPGPh00Uz7CJl","2006-01-01",2006,248280,0.543,0.773,4,"E","E major",1,"major",4,-4.827,0.0316,0.0375,1e-05,0.0916,0.381,135.719,"i hope that the days come easy and the moments pass slow and each road leads you where you wanna go and if you're faced with a choice and you have to choose i hope you choose the one that means the most to you and if one door opens to another door closed i hope you keep on walkin' 'till you find the window if it's cold outside, show the world the warmth of your smile but more than anything, more than anything my wish for you is that this life becomes all that you want it to your dreams stay big, your worries stay small you never need to carry more than you can hold and while you're out there getting where you're getting to i hope you know somebody loves you and wants the same things, too yeah, this is my wish i hope you never look back, but you never forget all the ones who love you and the place you left i hope you always forgive and you never regret and you help somebody every chance you get oh, you'd find god's grace in every mistake and always give more than you take but more than anything, yeah, more than anything my wish for you is that this life becomes all that you want it to your dreams stay big, your worries stay small you never need to carry more than you can hold and while you're out there getting where you're getting to i hope you know somebody loves you and wants the same things, too yeah, this is my wish yeah, yeah my wish for you is that this life becomes all that you want it to your dreams stay big, your worries stay small you never need to carry more than you can hold and while you're out there getting where you're getting to i hope you know somebody loves you and wants the same things, too yeah, this is my wish (my wish for you) this is my wish (my wish for you) i hope you know somebody loves you (my wish for you) may all your dreams stay big (my wish for you)"
"41","2009","luke bryan","luke bryan","do i","do i",3,1,"Doin' My Thing","album","0BvkDsjIUla7X0k6CSWh1I","5TJGQSZpO3A1aabRqOuW0E","2009-01-01",2009,239413,0.581,0.691,9,"A","A major",1,"major",4,-5.33,0.0333,0.257,0,0.11,0.299,137.985,"baby, what are we becoming? it feels just like we're always running rolling through the motions every day i could lean in to hold you or act like i don't even know you seems like you could care less either way what happened to that girl i used to know? i just want us back to the way we were before do i turn you on at all when i kiss you baby? does the sight of me wanting you drive you crazy? do i have your love? am i still enough? tell me, don't i? or tell me, do i, baby give you everything that you ever wanted? would you rather just turn away and leave me lonely? do i just need to give up and get on with my life? baby, do i? remember when we didn't have nothing but a perfect simple kind of loving? baby, those sure were the days there was a time our love ran wild and free but now i'm second guessing everything i see! do i turn you on at all when i kiss you, baby? does the sight of me wanting you drive you crazy? do i have your love? am i still enough? tell me, don't i? or tell me, do i, baby give you everything that you ever wanted? would you rather just turn away and leave me lonely? do i just need to give up and get on with my life? baby, do i still give you what you need? still take your breath away? light up the spark way down deep? baby, do i?! whoa! do i turn you on at all when i kiss you, baby? does the sight of me wanting you drive you crazy? do i have your love? am i still enough? tell me, don't i? or tell me, do i, baby give you everything that you ever wanted? would you rather just turn away and leave me lonely? do i just need to give up and get on with my life? tell me baby, do i get one more try? do i? baby, do i?"
