"Rank","Year","Artist","artist_name","Track","track_name","track_number","disc_number","album_name","album_type","artist_id","track_id","album_release_date","album_release_year","duration_ms","danceability","energy","key","key_name","key_mode","mode","mode_name","time_signature","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
5,2010,"chris young","chris young","the man i want to be","the man i want to be",9,1,"The Man I Want To Be","album","4BYxqVkZyFjtik7crYLg5Q","5zMRkxgFscsPItPsMy4ItS","2009-09-01",2009,207213,0.489,0.498,7,"G","G major",1,"major",4,-5.055,0.0259,0.635,1.91e-06,0.0915,0.248,141.883
5,2011,"the band perry","the band perry","you lie","you lie",1,1,"The Band Perry","album","75FnCoo4FBxH5K1Rrx0k5A","6kxPb62Z64BUkB2fO1r0X6","2010",2010,214733,0.521,0.656,6,"F#","F# major",1,"major",4,-5.015,0.0289,0.387,0,0.143,0.598,170.939
5,2012,"gloriana","gloriana","kissed you good night","kissed you good night",1,1,"[Kissed You] Good Night","single","5RjqSn7vYk8Qb9GeLWRRhB","3d1Hbu6v1uJ2rTClxKYYRl","2011-10-14",2011,232903,0.523,0.747,11,"B","B major",1,"major",4,-6.125,0.0292,0.0807,0,0.11,0.294,118.97
5,2013,"hunter hayes","hunter hayes","i want crazy","i want crazy  encore",14,1,"Hunter Hayes (Encore)","album","7H6dkUChT5EoOQtUVMg4cN","4FkgULes13bk2eHrsJg4q9","2011",2011,236865,0.562,0.878,8,"G#","G# major",1,"major",4,-4.806,0.0387,0.0539,0,0.112,0.558,103.029
5,2014,"luke bryan","luke bryan","play it again","play it again",9,1,"Crash My Party","album","0BvkDsjIUla7X0k6CSWh1I","03fT3OHB9KyMtGMt2zwqCT","2013-01-01",2013,226866,0.506,0.886,11,"B","B major",1,"major",4,-3.225,0.0655,0.0916,0,0.0734,0.595,143.935
5,2015,"thomas rhett","thomas rhett","crash and burn","crash and burn",2,1,"Tangled Up","album","6x2LnllRG5uGarZMsD4iO8","2Fk0WwAqTBesLtKg97nojy","2015-01-01",2015,190733,0.69,0.781,5,"F","F minor",0,"minor",4,-5.101,0.0305,0.0873,2.28e-06,0.164,0.841,130.02
5,2016,"jon pardi","jon pardi","head over boots","head over boots",3,1,"California Sunrise","album","4MoAOfV4ROWofLG3a3hhBN","4ly1QBXEwYoDmje9rmEgC4","2016-05-13",2016,202346,0.563,0.688,7,"G","G major",1,"major",4,-4.474,0.0262,0.0763,0,0.0863,0.622,108.008
5,2017,"dustin lynch","dustin lynch","small town boy","small town boy",3,1,"Current Mood","album","1dID9zgn0OV0Y8ud7Mh2tS","2YMhrXQYKkm4kXLcXKKd5z","2017-09-08",2017,205733,0.554,0.743,9,"A","A major",1,"major",4,-6.016,0.0287,0.0251,0,0.359,0.673,72.997
5,2018,"thomas rhett","thomas rhett","marry me","marry me",5,1,"Life Changes","album","6x2LnllRG5uGarZMsD4iO8","0OWZFobGSIW9GrSlQ9C5pc","2017-09-08",2017,205453,0.333,0.412,3,"D#","D# major",1,"major",4,-8.633,0.029,0.0977,0,0.113,0.474,85.028
5,2019,"luke combs","luke combs","beer never broke my heart","beer never broke my heart",1,1,"What You See Is What You Get","album","718COspgdWOnwOFpJHRZHS","7aEtlGHoiPAfRB084NiDmx","2019-11-08",2019,186733,0.538,0.863,1,"C#","C# major",1,"major",4,-4.483,0.0481,0.0139,0,0.0874,0.637,77.001
5,2020,"blake shelton duet with gwen stefani","blake shelton","nobody but you","nobody but you duet with gwen stefani",3,1,"Fully Loaded: God's Country","album","1UTPBmNbXNTittyMJrNkvw","5M8goiFYynmNxhueYW6grR","2019-12-13",2019,194866,0.463,0.653,0,"C","C major",1,"major",4,-5.515,0.0273,0.111,0.000136,0.172,0.233,143.912
6,2002,"toby keith","toby keith","my list","my list",11,1,"Pull My Chain","album","2bA6fzP0lMAQ4kz6CF61w8","5WFDseVq6n2LnKQMByCYnj","2001-08-10",2001,200973,0.629,0.688,1,"C#","C# minor",0,"minor",4,-6.511,0.0395,0.444,0,0.169,0.362,87.126
6,2003,"dierks bentley","dierks bentley","what was i thinkin","what was i thinkin",1,1,"Dierks Bentley","album","7x8nK0m0cP2ksQf0mjWdPS","0r8iDf65NHgFgZOGLwj5r8","2003-01-01",2003,260826,0.551,0.825,5,"F","F minor",0,"minor",4,-6.24,0.044,0.152,6.2e-06,0.0999,0.933,164.857
6,2004,"toby keith","toby keith","american soldier","american soldier",3,1,"Shock 'N Y'all","album","2bA6fzP0lMAQ4kz6CF61w8","0oVWPlnK5eAqnJCVB0FvpP","2003-11-04",2003,263333,0.565,0.541,9,"A","A major",1,"major",4,-8.426,0.0376,0.193,3.45e-06,0.0582,0.226,82.006
6,2005,"josh gracin","josh gracin","nothin to lose","nothin to lose",3,1,"Josh Gracin","album","1456WwI15Lm9CktCzkLZvm","7oiCqfE8Wjk8wf0pFTgL2H","2004-01-01",2004,156893,0.607,0.876,7,"G","G major",1,"major",4,-4.117,0.0382,0.371,0,0.519,0.886,121.043
6,2006,"josh turner","josh turner","would you go with me","would you go with me",1,1,"Your Man","album","7vCtweS8UVAXTyau2j0rDT","1KhrAWvLIjRlQIJtSTgvsi","2006",2006,228186,0.605,0.864,6,"F#","F# major",1,"major",4,-5.365,0.0292,0.13,0.000827,0.113,0.736,122.918
6,2007,"big  rich","big  rich","lost in this moment","lost in this moment",2,1,"Between Raising Hell and Amazing Grace","album","0oBEeN6BCxEgMogzThqrPf","7Fmc99IknlgUuMWmk626kl","2007",2007,210842,0.599,0.574,11,"B","B major",1,"major",4,-7.363,0.0434,0.32,0,0.226,0.677,147.751
6,2008,"phil vassar","phil vassar","love is a beautiful thing","love is a beautiful thing",1,1,"Love Is A Beautiful Thing","single","1XhhO2dTs2fKyhILj0aam6","2tb6j9YOtNcdBRlnV5zHW7","2007-01-01",2007,237826,0.517,0.785,0,"C","C major",1,"major",4,-3.951,0.0438,0.308,0,0.124,0.488,162.611
6,2009,"dierks bentley","dierks bentley","sideways","sideways",2,1,"Feel That Fire","album","7x8nK0m0cP2ksQf0mjWdPS","19DnL1HnJiijuEfaiS0Eus","2009-01-01",2009,184160,0.624,0.915,5,"F","F minor",0,"minor",3,-2.627,0.0364,0.141,0,0.386,0.815,108.046
6,2010,"easton corbin","easton corbin","roll with it","roll with it",3,1,"A Little More Country Than That","single","070kGpqtESdDsLb3gdMIyx","68dRlNNEUBrw7VvR9pA6J5","2009-01-01",2009,208413,0.705,0.648,5,"F","F major",1,"major",4,-7.724,0.0269,0.119,0,0.223,0.46,119.986
6,2011,"dierks bentley","dierks bentley","am i the only one","am i the only one",1,1,"Home","album","7x8nK0m0cP2ksQf0mjWdPS","59tUXZ9dL0qkaa18WCfUnZ","2012-01-01",2012,191253,0.579,0.878,2,"D","D major",1,"major",4,-5.396,0.145,0.29,0,0.789,0.88,165.972
6,2012,"tim mcgraw","tim mcgraw","better than i used to be","better than i used to be",6,1,"Emotional Traffic","album","6roFdX1y5BYSbp60OTJWMd","0MT21PlGXvd67TNk3ski6c","2012-01-24",2012,201000,0.452,0.566,5,"F","F major",1,"major",4,-5.964,0.0292,0.175,1.24e-05,0.0888,0.407,138.154
6,2013,"tim mcgraw with taylor swift","tim mcgraw","highway dont care","highway dont care",11,1,"Two Lanes Of Freedom","album","6roFdX1y5BYSbp60OTJWMd","0YpOUyHx6q2J5nYtJyoZf5","2013-01-01",2013,279066,0.477,0.79,2,"D","D major",1,"major",4,-5.348,0.0394,0.0261,0,0.0841,0.505,157.797
6,2014,"kenny chesney","kenny chesney","american kids","american kids",4,1,"The Big Revival","album","3grHWM9bx2E9vwJCdlRv9O","1dgWTMoHwTUnQhOQ8SR5fV","2014-09-22",2014,182960,0.733,0.589,7,"G","G major",1,"major",4,-7.37,0.1,0.0476,5.85e-06,0.0366,0.867,170.097
6,2015,"blake shelton","blake shelton","sangria","sangria",6,1,"BRINGING BACK THE SUNSHINE","album","1UTPBmNbXNTittyMJrNkvw","0p1HtkrNYxv0iDfEKwXSTp","2014-09-30",2014,233480,0.646,0.724,9,"A","A major",1,"major",4,-6.96,0.0265,0.017,1.39e-06,0.153,0.54,115.984
6,2016,"cole swindell","cole swindell","you should be here","you should be here",1,1,"You Should Be Here","single","1mfDfLsMxYcOOZkzBxvSVW","5jc9qLH1djdgTj0oVwhpk6","2015-12-14",2015,190173,0.489,0.641,7,"G","G major",1,"major",4,-4.455,0.0282,0.0592,0,0.0857,0.303,136.095
6,2017,"jon pardi","jon pardi","dirt on my boots","dirt on my boots",6,1,"California Sunrise","album","4MoAOfV4ROWofLG3a3hhBN","7f08qp3HROTkfrtNpiYGGo","2016-05-13",2016,201893,0.683,0.796,11,"B","B major",1,"major",4,-4.179,0.0285,0.111,0,0.197,0.531,90.031
6,2018,"luke combs","luke combs","one number away","one number away",6,1,"This One's for You","album","718COspgdWOnwOFpJHRZHS","4gB7HrYHbJVJ5RFOjxmoq4","2017-06-02",2017,221800,0.544,0.781,6,"F#","F# minor",0,"minor",4,-6.16,0.0311,0.00585,0,0.191,0.527,144.075
6,2019,"blanco brown","blanco brown","the git up","the git up",10,1,"Honeysuckle & Lightning Bugs","album","3yzRiNMZdTsSUgplcyYZ4i","2KKijf6Ett4kmVNJze2roh","2019-10-10",2019,200593,0.847,0.678,9,"A","A major",1,"major",4,-8.635,0.109,0.0669,0,0.274,0.811,97.984
6,2020,"old dominion","old dominion","one man band","one man band",3,1,"Old Dominion","album","6y8XlgIV8BLlIg1tT1R10i","7cA3PnUQDlUyBBwpRozQeo","2019-10-25",2019,186240,0.706,0.358,6,"F#","F# major",1,"major",4,-8.331,0.0347,0.677,0,0.107,0.478,75.991
7,2002,"steve azar","steve azar","i dont have to be me til monday","i dont have to be me til monday  single version",1,1,"Waitin' On Joe","album","6x9fdTmlcJVJtChlLgT1G3","5v1bA7NmQcQHvH9IDkeeF4","2002-01-01",2002,196960,0.497,0.717,8,"G#","G# major",1,"major",4,-4.224,0.0303,0.201,0,0.0458,0.771,168.999
7,2003,"diamond rio","diamond rio","i believe","i believe",15,1,"16 Biggest Hits","compilation","0svyIX7Xu3DVMkrOtB88i6","1XBlzIEr1bokhNOAFgBL6S","1991",1991,236746,0.332,0.232,10,"A#","A# major",1,"major",4,-10.737,0.0343,0.687,0,0.107,0.151,122.096
7,2004,"rascal flatts","rascal flatts","mayberry","mayberry",4,1,"Melt","album","0a1gHP0HAqALbEyxaD5Ngn","04rZkq3ihHmGNfKPgBiTX1","2002-01-01",2002,272986,0.635,0.852,11,"B","B major",1,"major",4,-4.243,0.0375,0.302,0,0.149,0.351,88.028
7,2005,"sugarland","sugarland","baby girl","baby girl  2nd versionremixalbum version",2,1,"Twice The Speed Of Life","album","0hYxQe3AK5jBPCr5MumLHD","5x6zdbGeaOpX3XeZmz4wck","2004-01-01",2004,252266,0.461,0.727,1,"C#","C# major",1,"major",4,-3.245,0.0295,0.201,0,0.0419,0.57,83.378
7,2006,"keith urban","keith urban","tonight i wanna cry","tonight i wanna cry",8,1,"Be Here","album","0u2FHSq3ln94y5Q57xazwf","61hmCqoIlTJjcVMMLhcH5n","2004-01-01",2004,259506,0.579,0.385,7,"G","G major",1,"major",4,-7.885,0.0256,0.88,2.17e-06,0.164,0.145,103.779
7,2007,"carrie underwood","carrie underwood","wasted","wasted",1,1,"Some Hearts","album","4xFUf1FHVy696Q1JQZMTRj","5d98TnYzxQmFE4vKgzWXuT","2005-11-14",2005,274266,0.548,0.775,8,"G#","G# major",1,"major",4,-3.285,0.0306,0.0936,0,0.0721,0.311,94.998
7,2008,"trace adkins","trace adkins","youre gonna miss this","youre gonna miss this",3,1,"American Man: Greatest Hits Vol. II","compilation","79FMDwzZQxHgSkIYBl3ODU","7Efs0OIW6zgQyH7ehKZYpN","2007-12-04",2007,224960,0.5,0.665,8,"G#","G# major",1,"major",4,-7.157,0.0355,0.0237,6.41e-05,0.0994,0.32,154.997
7,2009,"billy currington","billy currington","people are crazy","people are crazy",5,1,"Little Bit of Everything","album","1By9QBFnjZAoI83BZppHlt","1zAuQNau1L8ItdjYhxeAeq","2008-01-01",2008,232053,0.657,0.714,5,"F","F major",1,"major",4,-4.986,0.0265,0.229,0.000744,0.127,0.361,141.969
7,2010,"joe nichols","joe nichols","gimmie that girl","gimmie that girl",1,1,"Old Things New","album","4aJTB79uwT4sP0Nb8QGWHc","7xoBJ4hih949Jeu5ZfzBai","2009",2009,185453,0.5,0.9,2,"D","D major",1,"major",4,-3.577,0.117,0.205,0.000251,0.694,0.675,162.249
7,2011,"kenny chesney featuring grace potter","kenny chesney","you and tequila","you and tequila feat grace potter",4,1,"Hemingway's Whiskey","album","3grHWM9bx2E9vwJCdlRv9O","1t2hJFgJyUPD2crOafMUEk","2010-09-28",2010,242840,0.691,0.454,6,"F#","F# major",1,"major",4,-9.13,0.0256,0.437,0.00227,0.0783,0.35,135.839
7,2012,"eli young band","eli young band","even if it breaks your heart","even if it breaks your heart",1,1,"Life At Best","album","6eKWqnckwdIlSnjaYgIyxv","0Nu9WA8kEbBWEsay2s8Q0U","2011-01-01",2011,220520,0.495,0.527,0,"C","C major",1,"major",4,-4.742,0.0351,0.000159,0.0163,0.1,0.574,208.067
7,2013,"florida georgia line","florida georgia line","get your shine on","get your shine on",3,1,"Here's To The Good Times","album","3b8QkneNDz4JHKKKlLgYZg","2bh8uERWXkMYWgWnFI06ZW","2012",2012,222013,0.497,0.927,0,"C","C major",1,"major",4,-4.52,0.0371,0.00286,1.26e-06,0.413,0.607,96.991
7,2014,"lady a","lady a","bartender","bartender",1,1,"Bartender","single","32WkQRZEVKSzVAAYqukAEA","6dXK0YFIOZoFSgalrLpJzY","2014-01-01",2014,198034,0.63,0.937,11,"B","B minor",0,"minor",4,-3.84,0.0339,0.0209,1.19e-05,0.331,0.645,101.005
7,2015,"zac brown band","zac brown band","homegrown","homegrown",4,1,"JEKYLL + HYDE","album","6yJCxee7QumYr820xdIsjo","1qwnPVOIJjAFfCc40Etb1D","2015-04-28",2015,205000,0.711,0.801,6,"F#","F# major",1,"major",4,-3.742,0.029,0.0244,0.000113,0.135,0.956,105.006
7,2016,"sam hunt","sam hunt","break up in a small town","break up in a small town",4,1,"X2C","single","2kucQ9jQwuD8jWdtR9Ef38","2XxjRGbbwxCeSsSPZrbyoL","2014-08-12",2014,231813,0.575,0.772,8,"G#","G# major",1,"major",4,-5.402,0.174,0.0725,0,0.158,0.439,136.044
7,2017,"keith urban featuring carrie underwood","carrie underwood","the fighter","the fighter",14,1,"Storyteller","album","4xFUf1FHVy696Q1JQZMTRj","6uyP5Y3IQW8Mah0Xq3Nfkv","2016-10-14",2016,184840,0.669,0.875,11,"B","B minor",0,"minor",4,-4.109,0.0615,0.0244,0,0.189,0.755,131.984
7,2018,"florida georgia line","florida georgia line","simple","simple",5,1,"Can't Say I Ain't Country (Big Machine Radio Release Special)","album","3b8QkneNDz4JHKKKlLgYZg","2ioXGSTg8y8YGq4eIoVcCw","2019-02-15",2019,185200,0.362,0.882,3,"D#","D# major",1,"major",4,-3.717,0.0973,0.0791,0,0.15,0.864,199.811
7,2019,"dan and shay","dan and shay","tequila","tequila",1,1,"Tequila","single","7z5WFjZAIYejWy0NI5lv4T","7Il2yWQmsqKgSkLQvHTPUI","2018-01-10",2018,195986,0.474,0.594,11,"B","B major",1,"major",4,-5.756,0.0289,0.0292,0,0.133,0.503,86.131
7,2020,"jason aldean","jason aldean","got what i got","got what i got",5,1,"9","album","3FfvYsEGaIb52QPXhg4DcH","4TCc369aRPRubv1m8R1TBG","2019-11-22",2019,178146,0.512,0.58,3,"D#","D# minor",0,"minor",3,-6.658,0.029,0.621,1.72e-05,0.513,0.303,159.847
8,2002,"diamond rio","diamond rio","beautiful mess","beautiful mess",6,1,"16 Biggest Hits","compilation","0svyIX7Xu3DVMkrOtB88i6","1ulqUaVvi0Wn1CpBZf0R5U","1991",1991,227280,0.456,0.64,1,"C#","C# major",1,"major",4,-8.523,0.0389,0.416,0,0.0922,0.431,177.697
8,2003,"joe nichols","joe nichols","brokenheartsville","brokenheartsville",3,1,"Man With A Memory","album","4aJTB79uwT4sP0Nb8QGWHc","0WB48shl2wAH4KqyQkQ8nJ","2002-01-01",2002,230360,0.686,0.631,10,"A#","A# major",1,"major",4,-5.182,0.0232,0.126,0.000183,0.107,0.509,103.953
8,2004,"sara evans","sara evans","suds in the bucket","suds in the bucket",13,1,"Restless","album","7qvsLYsYP0MHD7jkdv6DAG","19zb0fxeiJqCLYHj6L8iYG","2003",2003,227266,0.511,0.903,10,"A#","A# major",1,"major",4,-3.163,0.0397,0.052,0.000529,0.304,0.898,161.992
8,2005,"keith urban","keith urban","making memories of us","making memories of us",3,1,"Be Here","album","0u2FHSq3ln94y5Q57xazwf","4zwIZoWo9KKOAkFqHZqVzO","2004-01-01",2004,251106,0.683,0.374,4,"E","E major",1,"major",4,-10.788,0.0259,0.796,0.000304,0.105,0.3,103.903
8,2006,"the wreckers","the wreckers","leave the pieces","leave the pieces",1,1,"Stand Still, Look Pretty (U.S. Version)","album","2jI32eTOcSx2bn1MGgRyei","1VnQfAPIHwFImjfO9gnyUt","2006",2006,210560,0.514,0.679,6,"F#","F# major",1,"major",4,-6.117,0.0273,0.0255,0,0.0594,0.496,164.109
8,2007,"tim mcgraw","tim mcgraw","if youre reading this","if youre reading this",14,1,"Let It Go","album","6roFdX1y5BYSbp60OTJWMd","3opmoDn4nG2eZWPjI8B7Bg","2007-03-27",2007,252720,0.305,0.304,11,"B","B major",1,"major",4,-8.383,0.0285,0.823,0,0.67,0.341,145.49
8,2008,"keith anderson","keith anderson","i still miss you","i still miss you",1,1,"I Still Miss You","single","4AgQTHagFdBq8VL791lSXz","0KIwJHhqY4sYuDw3fp1Ghz","2008-02-12",2008,235906,0.505,0.763,3,"D#","D# major",1,"major",4,-5.386,0.0297,0.14,0,0.0933,0.446,156.024
8,2009,"darius rucker","darius rucker","alright","alright",7,1,"Learn To Live","album","7FY5V3XMwlNBPitEjXowHQ","5JlH51YDYsGj2dyEJKKjcN","2008-01-01",2008,231920,0.601,0.806,7,"G","G major",1,"major",4,-4.579,0.0345,0.0527,0,0.185,0.711,89.87
8,2010,"blake shelton","blake shelton","all about tonight","all about tonight",1,1,"All About Tonight","single","1UTPBmNbXNTittyMJrNkvw","5cQIrML7iJEUsOCNsHqWlB","2010-08-06",2010,205613,0.674,0.943,0,"C","C major",1,"major",4,-3.413,0.0408,0.0159,0,0.504,0.856,118.06
8,2011,"blake shelton","blake shelton","honey bee","honey bee",16,1,"Loaded: The Best of Blake Shelton","compilation","1UTPBmNbXNTittyMJrNkvw","0y44Oz1T9uWDKg4SFDWRWH","2010-11-09",2010,210720,0.481,0.849,4,"E","E major",1,"major",4,-5.131,0.0385,0.00167,1.49e-06,0.121,0.723,205.57
8,2012,"easton corbin","easton corbin","lovin you is fun","lovin you is fun",2,1,"All Over The Road","album","070kGpqtESdDsLb3gdMIyx","5qNkZdbdfL9tQm1ppZmUrW","2012-01-01",2012,199013,0.703,0.83,8,"G#","G# major",1,"major",4,-3.028,0.0327,0.32,0,0.364,0.597,109.958
8,2013,"miranda lambert","miranda lambert","mamas broken heart","mamas broken heart",5,1,"Four The Record","album","66lH4jAE7pqPlOlzUKbwA0","2mXsZsJBThTaJXbNcg5QD4","2011-11-01",2011,177773,0.768,0.809,4,"E","E minor",0,"minor",4,-4.204,0.0616,0.278,0,0.139,0.748,111.989
8,2014,"dierks bentley","dierks bentley","drunk on a plane","drunk on a plane",6,1,"RISER","album","7x8nK0m0cP2ksQf0mjWdPS","1soxUgYIZb1qx1c7o1Lc7z","2014-01-01",2014,254466,0.423,0.73,9,"A","A major",1,"major",4,-5.566,0.032,0.00495,1.13e-05,0.238,0.66,205.972
8,2015,"chris janson","chris janson","buy me a boat","buy me a boat",1,1,"Buy Me a Boat","single","60gmlHZmT16wiO9GiXKYK9","6y35xDJFzpy1FIa6qCMA59","2015-04-23",2015,179077,0.574,0.745,2,"D","D major",1,"major",4,-6.663,0.0507,0.319,0,0.11,0.693,154.042
8,2016,"maren morris","maren morris","my church","my church",3,1,"HERO (Deluxe Edition)","album","6WY7D3jk8zTrHtmkqqo5GI","1LM5zQv5pBKPyO7rm7Uz6U","2017-03-17",2017,197930,0.517,0.743,9,"A","A major",1,"major",4,-4.336,0.0363,0.243,3.36e-06,0.107,0.664,76.979
8,2017,"thomas rhett featuring maren morris","thomas rhett","craving you","craving you",3,1,"Life Changes (Big Machine Radio Release Special)","album","6x2LnllRG5uGarZMsD4iO8","17hd4ptJCbsEeLj0auPcwy","2017-09-08",2017,223626,0.613,0.839,9,"A","A minor",0,"minor",4,-3.799,0.0352,0.000854,0,0.341,0.526,104.975
8,2018,"kenny chesney","kenny chesney","get along","get along",1,1,"Get Along","single","3grHWM9bx2E9vwJCdlRv9O","2ZFrEp20VO25BXYhMxh0GW","2018-04-06",2018,199626,0.602,0.805,7,"G","G major",1,"major",4,-6.079,0.0473,0.0997,0,0.172,0.322,92.401
8,2019,"lee brice","lee brice","rumor","rumor",8,1,"Lee Brice","album","5Zq7R5qmi58ByYyBQTlNuk","56eGOeSsqdg3FLxdo83TwV","2017-11-03",2017,198440,0.655,0.56,9,"A","A major",1,"major",4,-6.857,0.0486,0.749,0,0.115,0.599,140.975
8,2020,"maddie  tae","maddie  tae","die from a broken heart","die from a broken heart",1,1,"Die From A Broken Heart","single","34bhyY8jfKez7uKakMfy4y","1kFpL1itkwkdhO6kcmNJra","2018-10-19",2018,188290,0.607,0.514,4,"E","E major",1,"major",4,-6.631,0.0323,0.363,0,0.258,0.414,75.978
9,2002,"martina mcbride","martina mcbride","blessed","blessed",19,1,"Greatest Hits","compilation","3P33qFNGBVXl86yQYWspFj","5gTuRkjPru8nt2wH2xToG4","2001-04-08",2001,276600,0.587,0.629,7,"G","G major",1,"major",4,-7.439,0.0424,0.183,0,0.0686,0.425,114.993
9,2003,"tim mcgraw","tim mcgraw","real good man","real good man",13,1,"Tim McGraw And The Dancehall Doctors","album","6roFdX1y5BYSbp60OTJWMd","2G5bas1NMxlSYOPAJxBKfo","2002-11-26",2002,254600,0.56,0.827,2,"D","D major",1,"major",4,-5.393,0.0266,0.00986,1.13e-05,0.328,0.639,89.93
9,2004,"tim mcgraw","tim mcgraw","watch the wind blow by","watch the wind blow by",6,1,"Tim McGraw And The Dancehall Doctors","album","6roFdX1y5BYSbp60OTJWMd","6Os7cO6a6UeglnpIKidRjh","2002-11-26",2002,276400,0.517,0.608,10,"A#","A# major",1,"major",5,-7.206,0.0265,0.0924,0,0.0707,0.506,62.65
9,2005,"faith hill","faith hill","mississippi girl","mississippi girl",2,1,"Fireflies","album","25NQNriVT2YbSW80ILRWJa","79YeQbd1p7MsuT7wHQLRYY","2005-08-02",2005,232706,0.499,0.765,9,"A","A major",1,"major",4,-4.148,0.0521,0.113,0,0.0509,0.665,83.916
9,2006,"bon jovi duet with jennifer nettles","bon jovi","who says you cant go home","who says you cant go home",13,1,"Have A Nice Day","album","58lV9VcRSjABbAbfWS6skp","5439qJTu5mVH9aeriwp03u","2005-01-01",2005,230280,0.537,0.885,7,"G","G major",1,"major",4,-3.641,0.0343,0.0437,0,0.274,0.802,131.698
9,2007,"dierks bentley","dierks bentley","free and easy down the road i go","free and easy down the road i go",9,1,"Long Trip Alone (Urge)","album","7x8nK0m0cP2ksQf0mjWdPS","1Cpsuw3feip8MfLCmAVCnT","2006-01-01",2006,199560,0.574,0.779,6,"F#","F# major",1,"major",4,-5.304,0.0269,0.00535,0.000329,0.143,0.682,120.043
9,2008,"rodney atkins","rodney atkins","cleaning this gun come on in boy","cleaning this gun come on in boy",4,1,"If You're Going Through Hell","album","2qgvmDsc4jrqbAbjq1HGM2","292hQrFkBjVmbHRqGVqBta","2006-07-18",2006,226813,0.514,0.798,2,"D","D major",1,"major",4,-3.669,0.0494,0.0612,0,0.104,0.677,145.995
9,2009,"keith urban","keith urban","sweet thing","sweet thing",3,1,"Defying Gravity","album","0u2FHSq3ln94y5Q57xazwf","1Q8BwH9SLmp5kq8JeEh5qk","2009",2009,228186,0.63,0.888,8,"G#","G# major",1,"major",4,-6.218,0.0468,0.18,1.21e-05,0.153,0.643,102.993
9,2010,"darius rucker","darius rucker","come back song","come back song",2,1,"Charleston, SC 1966","album","7FY5V3XMwlNBPitEjXowHQ","3YRS17WhqZPvIkj7MlkqIW","2010",2010,235146,0.519,0.751,9,"A","A major",1,"major",4,-5.625,0.0382,0.133,0,0.11,0.777,177.936
9,2011,"trace adkins","trace adkins","just fishin","just fishin",5,1,"Proud To Be Here (Deluxe Edition)","album","79FMDwzZQxHgSkIYBl3ODU","0nL1BdHHvsz36UZORinFjR","2011-01-01",2011,210333,0.586,0.674,11,"B","B major",1,"major",4,-5.69,0.0246,0.00764,0.0777,0.243,0.395,86.5
9,2012,"eric church","eric church","springsteen","springsteen",9,1,"Chief","album","2IvkS5MXK0vPGnwyJsrEyV","05ZACkzW8YbRq3eFgIfSNB","2011-01-01",2011,263386,0.692,0.809,2,"D","D major",1,"major",4,-5.935,0.0255,0.1,9.77e-05,0.185,0.927,104.023
9,2013,"blake shelton","blake shelton","sure be cool if you did","sure be cool if you did",1,1,"Sure Be Cool If You Did","single","1UTPBmNbXNTittyMJrNkvw","2byuMQoY8GFXEQ5z3GnXyW","2013-01-08",2013,215720,0.576,0.726,11,"B","B major",1,"major",4,-4.625,0.035,0.255,0,0.108,0.582,136.802
9,2014,"sam hunt","sam hunt","leave the night on","leave the night on",1,1,"X2C","single","2kucQ9jQwuD8jWdtR9Ef38","1drWXUvyjHDnZHNSvXBOGN","2014-08-12",2014,192973,0.509,0.956,9,"A","A major",1,"major",4,-3.807,0.0519,0.106,0,0.361,0.878,171.989
9,2015,"keith urban","keith urban","john cougar john deere john 316","john cougar john deere john 316",2,1,"Ripcord (Australian Tour Edition)","album","0u2FHSq3ln94y5Q57xazwf","03LpkqucyYKcYclDs8HuxO","2015-05-06",2015,221600,0.694,0.779,0,"C","C major",1,"major",4,-6.984,0.071,0.0688,3.99e-06,0.0803,0.594,84.975
9,2016,"blake shelton","blake shelton","came here to forget","came here to forget",1,1,"Came Here to Forget","single","1UTPBmNbXNTittyMJrNkvw","3d934z7u5CXeGzCFOiBE6Z","2016-03-08",2016,221666,0.612,0.673,1,"C#","C# minor",0,"minor",4,-6.817,0.0297,0.345,7.59e-06,0.109,0.498,130.028
